,Unnamed: 0,label,ids,data,flag,user,tweet_text
30633,1279502,1,2001539118,Tue Jun 02 01:13:09 PDT 2009,NO_QUERY,schammy,@larsras loved your google wave presentation. Can't wait for this to be released 
12848,1460230,1,2063822909,Sun Jun 07 04:12:49 PDT 2009,NO_QUERY,rlyneMARIE,@pretty_camz get well soon girl. wish you can come with me next week.  ily
2070,1296752,1,2004202277,Tue Jun 02 07:50:00 PDT 2009,NO_QUERY,Lockhart_Tifa,@ShinRa_Reno You're not annoying.  
22044,346630,0,2016228409,Wed Jun 03 06:24:28 PDT 2009,NO_QUERY,brittday25,I'm feeling kind of yucky this morning 
14728,1044556,1,1957455920,Fri May 29 00:33:25 PDT 2009,NO_QUERY,goblinchild,waking up o_____x i just wanna sleep! it was not so good idea drink with the girls yesterday  but it was fun  thanks!
24713,592213,0,2217890725,Wed Jun 17 21:32:45 PDT 2009,NO_QUERY,Blu3b3rri,I feel like I have the flu  I think I'll take a muscle relaxer &amp; call it a night... Fuck right after I pay my phone bill I 4got again!!!
517,111379,0,1825114901,Sun May 17 04:24:42 PDT 2009,NO_QUERY,missgreens,@Salesleuth nice... pitty not in Vic 
38583,1358769,1,2048285203,Fri Jun 05 14:57:28 PDT 2009,NO_QUERY,MalinMrsTorres,@lilmissfootyfan I have added your hubby to ze list! 
49975,715895,0,2259548557,Sat Jun 20 17:46:00 PDT 2009,NO_QUERY,Delolida,@staceysterling That's so cool...I'm impressed!(and I'm not easily) I took 4 languages in school but never had the time to focus on them 
999,239874,0,1980712761,Sun May 31 07:28:59 PDT 2009,NO_QUERY,maimunaibrahim,mathsrevisionmathsrevisionmathsrevision. i'm dying here 
29857,1484760,1,2067739778,Sun Jun 07 12:52:33 PDT 2009,NO_QUERY,MxedBeauty,Back in Ct. Headin over to my lil sisters bday cookout. Cheeseburgers!!!! 
5228,881696,1,1685854425,Sun May 03 02:26:09 PDT 2009,NO_QUERY,jasperwhitlock,"Oh, everyone should follow @Shirock. They're a really good band. Actually, they're my favourite band "
20351,473998,0,2177225498,Mon Jun 15 05:42:28 PDT 2009,NO_QUERY,princess_bexy,yet another day of room tidying  when will it end?!?!?!
9007,514105,0,2190544216,Tue Jun 16 03:02:00 PDT 2009,NO_QUERY,djjohnstar,(common let's)..... WORK 
18908,1255220,1,1997236895,Mon Jun 01 16:29:48 PDT 2009,NO_QUERY,CHIisforlovers,P.S. Check out http://selkesports.com to find some awesome deals on home decor &amp; other stuff. -thumbs up- 
12163,1406462,1,2055355099,Sat Jun 06 09:09:55 PDT 2009,NO_QUERY,spickney,@madamesoleil Yay! They're so cute! I can't wait to get mine. June birthdays and Toms just go together. 
33901,705186,0,2256283953,Sat Jun 20 12:32:29 PDT 2009,NO_QUERY,anubha007,Goodnight all.. will sleep on it tonight.. I really look too small I guess.. 
38716,73447,0,1694518476,Mon May 04 02:59:39 PDT 2009,NO_QUERY,Chappers67,@ruthy23 working   no bh for me..
31166,213120,0,1974918813,Sat May 30 14:04:38 PDT 2009,NO_QUERY,LifeIsStressful,"watching BGT again from the beginning, cos I missed the first half earlier "
41805,1558128,1,2185758464,Mon Jun 15 17:51:41 PDT 2009,NO_QUERY,MissPressa,"@rob_399 I know, windows did an auto update and f*cked it all up lol. Computer died and Tweetdeck was poorly. All good now tho "
29162,98824,0,1793415404,Thu May 14 02:36:30 PDT 2009,NO_QUERY,xXxHarleyxXx,work sooooon  wish someone would come steal me away aha :p xo
7194,608488,0,2223351620,Thu Jun 18 08:09:59 PDT 2009,NO_QUERY,KKingKreso,It' s time to say goodbye 
14898,1563483,1,2187068514,Mon Jun 15 19:44:40 PDT 2009,NO_QUERY,pReHaB212,@ntinaz verdict still out on that one..lol 
13128,1036659,1,1956387824,Thu May 28 21:46:18 PDT 2009,NO_QUERY,Fuckyouernest,"K i DIDNT go bac2sleep... gunna take a shower, go2ernthonys&amp; watch star wars "
44209,949479,1,1823740255,Sat May 16 22:50:19 PDT 2009,NO_QUERY,marc_E_marc,U had to be there... 
44000,838749,1,1559192123,Sun Apr 19 10:30:16 PDT 2009,NO_QUERY,dragon_mage,@MinaMeow Naked and glasses is a very sexy look. 
22682,1041206,1,1957051103,Thu May 28 23:22:54 PDT 2009,NO_QUERY,sothisgirl,@chelseabird i almost did that to document all the chai tea i've tried at different places 
24291,44405,0,1676850534,Fri May 01 23:26:26 PDT 2009,NO_QUERY,swasher,@eyepatched bb don't do me like that   
38678,754424,0,2287984670,Mon Jun 22 18:33:45 PDT 2009,NO_QUERY,darkhole,One big bug in daily ppa of mozilla apps.. &quot;Could not find compatible GRE between version 1.9.1pre and 1.9.1pre&quot; !ubuntu 
9302,1080443,1,1968265111,Fri May 29 21:05:19 PDT 2009,NO_QUERY,Gotjuicygirl,"@the_trini_bajan Yeah I'm celebrating The Lakers win  Since, my intuition told me they would win once again "
28064,861462,1,1676665337,Fri May 01 22:45:51 PDT 2009,NO_QUERY,winningedge,"if you are not already following @unseenenergy, please do so now, you will be glad you did "
49432,1302121,1,2008076005,Tue Jun 02 13:35:05 PDT 2009,NO_QUERY,BigMouthBride,@julieaott ha no golden ticket yet...I'll keep you posted. I owe you a call - today! 
4325,1290088,1,2002697914,Tue Jun 02 04:56:01 PDT 2009,NO_QUERY,Madison14,"@bmackrell22 Thanks, Bryan. "
48403,861769,1,1676736974,Fri May 01 23:01:01 PDT 2009,NO_QUERY,midnightsunco,@MamaSeal you've been?? i want to go there too.  Pretty much all of the west coast! 
27894,627534,0,2230954389,Thu Jun 18 17:50:32 PDT 2009,NO_QUERY,SunKissd,@UglyEgo I know 
1225,1430357,1,2059897383,Sat Jun 06 17:51:27 PDT 2009,NO_QUERY,asianwingwoman,@alixito both looks are hawt. wear what u can dance in better.  either choice is terrific... can't wait to see what u decide!
35664,1024496,1,1883284030,Fri May 22 08:18:17 PDT 2009,NO_QUERY,amazing_grace13,@donnam13 Hey you!   Are you back on chocolate again?  I don't even know why you gave it up in the 1st place.  Something to do with CS?
32513,121846,0,1833596987,Sun May 17 23:48:26 PDT 2009,NO_QUERY,xkhaotik,@cathywongster why are you unhappy??  that makes me unhappy.
44137,699009,0,2254312199,Sat Jun 20 09:33:17 PDT 2009,NO_QUERY,shehaddiamonds,I wish my friends were up. I want to do something fun. They only chill at night to drink&amp;smoke. 
25780,1119100,1,1973709484,Sat May 30 11:40:48 PDT 2009,NO_QUERY,britt_nicole,@zacseif let me know what you think about your iphone when you get it...and I expect more tweets from you from now on mr seif  &lt;3 haha
41992,733179,0,2264253397,Sun Jun 21 03:16:16 PDT 2009,NO_QUERY,xRACHELFx,"6 days till my 17th  , cars still broken "
19887,91936,0,1759771792,Sun May 10 19:56:32 PDT 2009,NO_QUERY,MelissaTurtinen,@KateOlesin  collegian. 
22739,1448965,1,2062787786,Sun Jun 07 00:17:59 PDT 2009,NO_QUERY,helloaberdeen,Cleaned my windows and blinds up  awesome.
17191,368723,0,2049640129,Fri Jun 05 17:14:10 PDT 2009,NO_QUERY,Impala_Guy,http://twitpic.com/6pha7 - 19fischi75 ok - but me still sad! 
22170,1254492,1,1997102163,Mon Jun 01 16:15:25 PDT 2009,NO_QUERY,LaryLittle,@itsmg23 Valeu tia  E aÃ­ soube do Eminem???
6593,1465340,1,2064338049,Sun Jun 07 05:59:14 PDT 2009,NO_QUERY,BertaWooster,"@fryfan20 heyyy... how are you? couldn't stay online this morning, sorry. now tell me "
12888,1014536,1,1881450809,Fri May 22 04:42:03 PDT 2009,NO_QUERY,jaybranch,@dbdc Thanks dude!  #followfriday
14478,147412,0,1882773030,Fri May 22 07:27:42 PDT 2009,NO_QUERY,ElUnicoNacho,@altoid05 win anything last night? bout to head to work on a friday 
38946,719877,0,2260727428,Sat Jun 20 19:40:50 PDT 2009,NO_QUERY,typezero3,"@emilychang and @maxkiesler had a great time at the wedding, thanks for the invite, i really enjoyed myself, sorry aaron was a bit fussy "
37305,1026333,1,1914427211,Mon May 25 10:44:02 PDT 2009,NO_QUERY,tylersorrells,@Pandaran i hope so  or else i'll be paying for it for a month lol
27278,218267,0,1976129975,Sat May 30 16:39:06 PDT 2009,NO_QUERY,Dr_Hashimoto,@faraah this is our life  study machines
34756,1068666,1,1965771111,Fri May 29 16:30:49 PDT 2009,NO_QUERY,mttyoung6,Drinkin ciroc  http://myloc.me/21Mq
24173,1073781,1,1966857470,Fri May 29 18:31:35 PDT 2009,NO_QUERY,HelloJensine,@_JayJay_ why not? 'cause of the girls? 
19407,1322908,1,2014845426,Wed Jun 03 02:52:45 PDT 2009,NO_QUERY,niamhsmith,"@christianhughes morning Christian - it was a bit dull here for a while too but things have picked up considerably now, lovely out "
49399,714542,0,2259158345,Sat Jun 20 17:06:42 PDT 2009,NO_QUERY,craig_laing,"Why did I spend all of today listening to 80s and 90s pop ballads? I don't know, but I'm onto Bonnie Tyler and loving it. But now, bed. "
30283,617565,0,2227110113,Thu Jun 18 12:47:20 PDT 2009,NO_QUERY,xaSiabOOx,oOx. @ hOme sick wit tha lil brO *cOuqh cOuqh* uqhhhh  this sucksz...
4195,936298,1,1792962427,Thu May 14 00:51:36 PDT 2009,NO_QUERY,arvarvarv,@aparakirti have a good lunch 
48911,1078770,1,1967924904,Fri May 29 20:27:26 PDT 2009,NO_QUERY,manda,@Bonny i'm feeling like a jasmine green tea myself 
35677,1292988,1,2003130396,Tue Jun 02 05:56:30 PDT 2009,NO_QUERY,Lucypooki,gif animations for other 3 players are done  time to add them onto moutains like Pooki~
18474,1453272,1,2063216935,Sun Jun 07 01:47:57 PDT 2009,NO_QUERY,KellyShibari,"@lettucelord Oh, I haven't. That sounds absolutely sinful! "
11079,1043529,1,1957335616,Fri May 29 00:11:27 PDT 2009,NO_QUERY,shortemr,At home with Bobby. I love Bobby.  Can't wait to see my bff Casey tomorrow. He's taking me to lunch.  *Eva*
35848,1473591,1,2065576702,Sun Jun 07 08:52:47 PDT 2009,NO_QUERY,schatzie0302,"@zokathepuppy Nothing, I would guess. I just did nothing....oh, and I ordered a nook. "
45580,63621,0,1687623978,Sun May 03 09:10:45 PDT 2009,NO_QUERY,TinaBit,"@peachness hehehe, sounds more gross than complex! I want nothin' to do w/stanky legs. ewwww...first toenails, now stanky legs.  lol"
18320,1207035,1,1986945698,Sun May 31 19:33:13 PDT 2009,NO_QUERY,Ashaii,"@TayStarr awww thats my job, im like mcdonalds girl, i love to see you smile "
9264,721944,0,2261342343,Sat Jun 20 20:38:33 PDT 2009,NO_QUERY,corcarrasco,"sooo going to sleep. its been a crazy weekend, so i need a break for at least one night. eeven though its saturday "
22467,771661,0,2302468260,Tue Jun 23 16:51:07 PDT 2009,NO_QUERY,skie,oh god there's a story on beth on every local news channel. this is just surreal. 
19438,582199,0,2214531607,Wed Jun 17 16:52:36 PDT 2009,NO_QUERY,RickShameless,@pamelababyf0sh0 A phlegmy throat 
39863,796927,0,2327966088,Thu Jun 25 09:00:27 PDT 2009,NO_QUERY,G_GMoney17,I think I pissed my boss off 
12225,114495,0,1826336844,Sun May 17 08:16:02 PDT 2009,NO_QUERY,hedleylove_,booooored ! no one us up 
18590,168107,0,1962020785,Fri May 29 10:24:02 PDT 2009,NO_QUERY,cyoung904,JUST GOT BACK 4RM A LONG WORKOUT AT DA GYM  ....
9419,357905,0,2045023234,Fri Jun 05 10:07:35 PDT 2009,NO_QUERY,kittymom24,Hey @hawkcam I'm really going to miss them when they all leave.    I'm so addicted.  (hawkcam live &gt; http://ustre.am/2f9i)
16916,1479346,1,2066645585,Sun Jun 07 10:54:39 PDT 2009,NO_QUERY,christalovesjb,@karrin_jaje sorry its late but yes i have seen joe dance in a leotard to beyonce  funniest thing ever !
6819,778901,0,2322801724,Wed Jun 24 23:18:06 PDT 2009,NO_QUERY,fajarjasmin,Two good news : Kino PS sale and Elpamas concert. Yet I wonder why they drove me close to tears 
49556,1421493,1,2058331551,Sat Jun 06 14:43:36 PDT 2009,NO_QUERY,louise_22,@JoanneSkywalker i understand that  that's how i feel when i read MCR's blogs :'} jfhadgdajgdakjbgfa &lt;33
25615,1257671,1,1997751402,Mon Jun 01 17:23:43 PDT 2009,NO_QUERY,CompassWoman,@cpembleton the thing is I really wouldn't want to. I like when others are able too! 
3160,847987,1,1564711167,Mon Apr 20 04:38:48 PDT 2009,NO_QUERY,Andre_II_101,"Be like Unicron. Talk slow &amp; calm to assert your will today. Use agonizing pain only in slow, short bursts if compliance isn't immediate. "
7439,836302,1,1558425316,Sun Apr 19 08:20:09 PDT 2009,NO_QUERY,IDoMonday,@lvwedconcierge - thanks for the link -I loved the kids in the video! 
39271,274106,0,1990538295,Mon Jun 01 05:07:52 PDT 2009,NO_QUERY,anna_jayye,Trying to study! Soo much to do 
21765,540165,0,2199657398,Tue Jun 16 17:49:04 PDT 2009,NO_QUERY,joshistrashy,today was a blue day. 
33816,1034509,1,1956003049,Thu May 28 21:00:25 PDT 2009,NO_QUERY,effingcards,@Diamond_rockk Effing Me Effing You Ahhh Haaa  http://effing.cc
9178,904187,1,1694789658,Mon May 04 04:07:52 PDT 2009,NO_QUERY,artzybrothers,yeah! I'm going to Makati Cinema Square with my dad later. haha! 
26934,531960,0,2196565688,Tue Jun 16 12:38:28 PDT 2009,NO_QUERY,M_2_M,"@sodown fuck Im sorry the wifi wasn't working  and now you're not on FB, shit fuck!"
17925,722228,0,2261431308,Sat Jun 20 20:46:50 PDT 2009,NO_QUERY,omgnowai,@Heeyriley Then fine! Jerk.  i love You!
42694,1234179,1,1992332649,Mon Jun 01 08:34:56 PDT 2009,NO_QUERY,beautybybrooke,Goodmorning Wonderful Lovelies  just waiting on my brushes to dry to start todays tutorial
36278,123881,0,1833998773,Mon May 18 01:14:23 PDT 2009,NO_QUERY,Rosh83,Having Monday blues 
6185,237569,0,1980233326,Sun May 31 06:07:39 PDT 2009,NO_QUERY,JonathanMoon,is finally headed home and didn't get to be in Dallas early enough to go to church 
40775,1252003,1,1996616639,Mon Jun 01 15:23:24 PDT 2009,NO_QUERY,CourtneyHawke,@ravinaw awww...you know your baby is now stuck with that nick name 
35223,879862,1,1685521438,Sun May 03 00:46:06 PDT 2009,NO_QUERY,shadowfax1804,"A nice relaxing morning reading in bed, even better knowing tomorrow is a holiday "
43250,1187236,1,1983120719,Sun May 31 12:32:38 PDT 2009,NO_QUERY,Laura_Butler,I'm looking forward to Tris getting back with more wine so we can sit on our lawn and eat al fresco 
18648,429351,0,2064114289,Sun Jun 07 05:16:10 PDT 2009,NO_QUERY,migihoppe,"@sabrinagabriela well a bit serious , its lung tbc ,  lung infection , heart disease , plus asthma "
19106,630581,0,2232044520,Thu Jun 18 19:22:33 PDT 2009,NO_QUERY,Petenappi,"studio at 5 am tommorow  then meeting with void around 1. Just remember, tommorow could be the best day of your life. Keep it real yall"
1329,355001,0,2039880996,Thu Jun 04 23:02:49 PDT 2009,NO_QUERY,thaliahr,Finally going to bed. Yet another late night 
7315,998829,1,1836341040,Mon May 18 07:49:24 PDT 2009,NO_QUERY,andysowards,@teddyrised baby steps are nice and easy  Thanks buddy! Glad you are well!
30436,548804,0,2202471565,Tue Jun 16 21:51:11 PDT 2009,NO_QUERY,fredoneal,just made an animal sacrifice to the road gods. Poor armadillo 
43974,1541613,1,2180847543,Mon Jun 15 11:01:33 PDT 2009,NO_QUERY,McCormickJohn,"After AMA speech, POTUS left the hotel 1215, helo up 1225, Marine One at ORD 1242, aboard AF1 at 1245. Try doing that on the Kennedy "
3952,1471762,1,2065266593,Sun Jun 07 08:14:27 PDT 2009,NO_QUERY,Ni___NA,@isa_14 Cool. I watched F1 GP. And now my Grandparents are ther. Booring. 
7374,138862,0,1880667370,Fri May 22 02:03:45 PDT 2009,NO_QUERY,LauraAmySmith,"woke up ill, i dont have time to be ill! Bad times "
14546,785713,0,2324496536,Thu Jun 25 03:18:15 PDT 2009,NO_QUERY,lady_jay21,Just woke up from a horrible nightmare :-&quot;( it felt too real I'm Scared to sleep now 
49281,387766,0,2054086325,Sat Jun 06 06:31:17 PDT 2009,NO_QUERY,Fairy4415,Brought sofa &amp; dining table but mum-in-law had 2 pay as Amex not accepted what crap! Had gd catchup over coffee. Shame it's raining 2day 
23315,502645,0,2187596760,Mon Jun 15 20:31:00 PDT 2009,NO_QUERY,KnightsDrkAngel,Wishes she was a millionaire so she could pay for all of her bh Sistas to 5* to their hearts content. 
648,1361133,1,2049003841,Fri Jun 05 16:07:56 PDT 2009,NO_QUERY,TidyCat,"@mamasvan lol! as you may have noticed, i'm seriously 'capital letter challenged'  #nopantsFriday"
6221,691647,0,2252293727,Sat Jun 20 05:56:25 PDT 2009,NO_QUERY,edham_arief,my spaz client is broken? 
22382,603584,0,2221699982,Thu Jun 18 05:51:27 PDT 2009,NO_QUERY,bad_housewife,"@kellywilliams4 Paid her Â£8 / hour (fair yes?) but not even mopped kitchen floor. Doors not wiped, sink mucky  And I have low standards)"
47984,995752,1,1835770977,Mon May 18 06:42:58 PDT 2009,NO_QUERY,kristinflowers,Good morning! Should be a busy day- I hope everyone starts their week off right! 
45071,743451,0,2266850548,Sun Jun 21 09:12:15 PDT 2009,NO_QUERY,azamsharp,I want to watch live 20/20 Cricket world cup online! Any suggestions! 
21347,842064,1,1563598598,Sun Apr 19 23:27:50 PDT 2009,NO_QUERY,mollycgonzalez,Yay! Finished my homework finally gonna go to sleep goodnight 
20436,349948,0,2017417748,Wed Jun 03 08:21:30 PDT 2009,NO_QUERY,BrandonGorman,@MarcNowak happy i feel fat and ugly today day 
48434,1182431,1,1982249346,Sun May 31 10:49:52 PDT 2009,NO_QUERY,BeanStump,"Had an English fry up breakfast, watched &quot;The Wedding Singer&quot; and am headed to the NY beach...aka Central Park "
18069,1229151,1,1991312544,Mon Jun 01 06:48:33 PDT 2009,NO_QUERY,imnangl,@joeymcintyre Have a great breakfast!!! Do you put ketchup on your eggs?? LOL!!  &lt;3 YOU!
21511,345277,0,2015864998,Wed Jun 03 05:41:13 PDT 2009,NO_QUERY,anna_bananaxx,ipods gone gaaaaaaaaaaaayy! need to get a new one 
18116,1358034,1,2048137113,Fri Jun 05 14:43:13 PDT 2009,NO_QUERY,Azleeshy,"@Tels_Closet  I know the feeling, the drycleaners here suck. i ship a lot to LA, or wait till i go to la for special items. "
12475,1469881,1,2064956084,Sun Jun 07 07:34:05 PDT 2009,NO_QUERY,Billythekid94,@ddlovato hey demi  how's it going?..R u also comin to germany on ur tour or r u planning to come here one day    love you muuuuuch&lt;3!
8808,371367,0,2050408924,Fri Jun 05 18:37:01 PDT 2009,NO_QUERY,bignliddle,@TheEllenShow watched a rerun of ur show...cant play twitter games in JUST California! What about Vermont?! We never get anything special 
44396,1402794,1,2054766815,Sat Jun 06 08:02:37 PDT 2009,NO_QUERY,jennaajonas,btw just bought sims 3  installing it now!
42091,889330,1,1687595771,Sun May 03 09:06:26 PDT 2009,NO_QUERY,kralls,"@krisparkles  Hahaha, how was it? "
20655,577068,0,2212244169,Wed Jun 17 13:51:21 PDT 2009,NO_QUERY,JillMe,"@AmyPredsfan  Yes, very sad. Do you have any friends that 'know' someone in the industry that you want to work for ?"
26180,616545,0,2226708571,Thu Jun 18 12:17:12 PDT 2009,NO_QUERY,CowsLayEggs,@tgarcez have you noticed any problems with getting a wifi signal with 3.0? Mine keeps failing to pick it up 
49071,1466544,1,2064492982,Sun Jun 07 06:25:08 PDT 2009,NO_QUERY,OzDesigner,My sopcast picked up Polish Eurosport for the French Open Finals lol Bless Go Roger 
15071,396909,0,2056495274,Sat Jun 06 11:14:57 PDT 2009,NO_QUERY,craiggold,"@Space_Jockey weather not to good Ewan, cloudy "
12192,828461,1,1557019172,Sun Apr 19 01:33:36 PDT 2009,NO_QUERY,rockstarchick,@JonathanRKnight damn you made me hungry! thanks for doing the spring tour it was fantastic. get some rest feel better! u r amazing 
39731,1447882,1,2062669287,Sat Jun 06 23:55:46 PDT 2009,NO_QUERY,dessacrate,"Woot, Epik High!  Beatbox DG is teh shizz."
23662,757665,0,2295404986,Tue Jun 23 07:53:06 PDT 2009,NO_QUERY,triplenickel,With Gran... All OK... Had a fall on Sunday and didn't ring... Grandpa Fred took her to hospital... the whole thing! What can you do? 
